tau,alpha_target,magnetization
1000.0,0.850,0.029567
1000.0,0.850,-0.021673
1000.0,0.850,0.021482
1000.0,0.850,-0.016889
1000.0,0.903,-0.013517
1000.0,0.903,-0.065955
1000.0,0.903,0.005135
1000.0,0.903,-0.008055
1000.0,0.903,0.003680
1000.0,0.903,0.069209
1000.0,0.903,0.069685
1000.0,0.903,0.087357
1000.0,0.903,0.029936
1000.0,0.903,-0.051661
1000.0,0.903,0.033101
1000.0,0.903,-0.097581
1000.0,0.903,0.019492
1000.0,0.903,-0.031766
1000.0,0.903,-0.007890
1000.0,0.903,0.009998
1000.0,0.903,0.048146
1000.0,0.903,0.129859
1000.0,0.903,-0.010490
1000.0,0.903,-0.001961
1000.0,0.903,-0.013219
1000.0,0.903,0.025843
1000.0,0.903,0.092751
1000.0,0.903,0.057569
1000.0,0.903,0.082069
1000.0,0.903,0.006535
1000.0,0.903,-0.033441
1000.0,0.903,-0.052359
1000.0,0.903,0.006769
1000.0,0.903,-0.023491
1000.0,0.903,-0.047257
1000.0,0.903,-0.074853
1000.0,0.903,0.030818
1000.0,0.903,0.088641
1000.0,0.903,0.022016
1000.0,0.903,-0.013373
1000.0,0.903,0.029294
1000.0,0.903,-0.002529
1000.0,0.903,-0.006975
1000.0,0.903,0.033108
1000.0,0.903,-0.039509
1000.0,0.903,0.058612
1000.0,0.903,-0.039582
1000.0,0.903,0.062562
1000.0,0.903,0.018227
1000.0,0.903,-0.049776
1000.0,0.903,0.078231
1000.0,0.903,0.030561
1000.0,0.903,-0.046969
1000.0,0.903,0.027609
1000.0,0.903,-0.041001
1000.0,0.903,0.008525
1000.0,0.903,0.021734
1000.0,0.903,0.050077
1000.0,0.903,0.014081
1000.0,0.903,0.020078
1000.0,0.903,0.123802
1000.0,0.903,0.003828
1000.0,0.903,-0.027005
1000.0,0.903,0.025573
1000.0,0.903,-0.094907
1000.0,0.903,-0.000861
1000.0,0.903,0.068185
1000.0,0.903,0.016027
1000.0,0.903,-0.085516
1000.0,0.903,0.067246
1000.0,0.903,0.074163
1000.0,0.903,0.041381
1000.0,0.903,0.026580
1000.0,0.903,-0.093753
1000.0,0.903,0.039878
1000.0,0.903,0.084372
1000.0,0.903,-0.033314
1000.0,0.903,0.077059
1000.0,0.903,0.042011
1000.0,0.903,0.068942
1000.0,0.903,-0.061682
1000.0,0.903,0.009667
1000.0,0.903,-0.060569
1000.0,0.903,0.088341
1000.0,0.903,-0.029825
1000.0,0.903,-0.013719
1000.0,0.903,0.077972
1000.0,0.903,-0.032056
1000.0,0.903,0.008597
1000.0,0.903,0.022265
1000.0,0.903,0.047900
1000.0,0.903,0.041348
1000.0,0.903,-0.028516
1000.0,0.903,-0.047265
1000.0,0.903,0.099832
1000.0,0.903,0.050025
1000.0,0.903,0.053076
1000.0,0.903,0.018691
1000.0,0.903,-0.021382
1000.0,0.903,0.051242
1000.0,0.903,-0.057030
1000.0,0.903,-0.027252
1000.0,0.903,-0.008692
1000.0,0.903,-0.034289
1000.0,0.950,0.038589
1000.0,0.950,-0.045723
1000.0,0.950,-0.013023
1000.0,0.950,-0.018947
1000.0,0.950,-0.016690
1000.0,0.950,0.108703
1000.0,0.950,0.102161
1000.0,0.950,0.072993
1000.0,0.950,0.070460
1000.0,0.950,-0.016614
1000.0,0.950,0.018627
1000.0,0.950,-0.154820
1000.0,0.950,0.015532
1000.0,0.950,-0.030484
1000.0,0.950,0.031732
1000.0,0.950,0.047576
1000.0,0.950,0.000257
1000.0,0.950,0.105214
1000.0,0.950,-0.009378
1000.0,0.950,0.084625
1000.0,0.950,-0.000326
1000.0,0.950,0.079824
1000.0,0.950,0.154419
1000.0,0.950,0.096406
1000.0,0.950,0.055266
1000.0,0.950,0.020478
1000.0,0.950,-0.039708
1000.0,0.950,-0.070761
1000.0,0.950,0.044933
1000.0,0.950,-0.037199
1000.0,0.950,-0.012855
1000.0,0.950,-0.074326
1000.0,0.950,0.107433
1000.0,0.950,0.104132
1000.0,0.950,0.018246
1000.0,0.950,-0.010363
1000.0,0.950,0.021822
1000.0,0.950,-0.005482
1000.0,0.950,-0.064191
1000.0,0.950,0.048605
1000.0,0.950,-0.101122
1000.0,0.950,0.098906
1000.0,0.950,0.000305
1000.0,0.950,-0.027605
1000.0,0.950,0.004126
1000.0,0.950,-0.018363
1000.0,0.950,0.123884
1000.0,0.950,-0.002976
1000.0,0.950,-0.010060
1000.0,0.950,0.084546
1000.0,0.950,-0.014925
1000.0,0.950,0.032665
1000.0,0.950,0.002818
1000.0,0.950,0.055526
1000.0,0.950,0.052138
1000.0,0.950,0.003476
1000.0,0.950,0.155153
1000.0,0.950,0.005991
1000.0,0.950,0.053105
1000.0,0.950,-0.008232
1000.0,0.950,-0.045710
1000.0,0.950,-0.056322
1000.0,0.950,0.040054
1000.0,0.950,0.045539
1000.0,0.950,-0.056697
1000.0,0.950,0.062414
1000.0,0.950,0.122019
1000.0,0.950,0.020714
1000.0,0.950,0.015480
1000.0,0.950,-0.086807
1000.0,0.950,0.057885
1000.0,0.950,0.064967
1000.0,0.950,-0.025570
1000.0,0.950,0.087059
1000.0,0.950,0.036521
1000.0,0.950,0.082872
1000.0,0.950,-0.033195
1000.0,0.950,0.041324
1000.0,0.950,-0.022604
1000.0,0.950,0.106865
1000.0,0.950,-0.032980
1000.0,0.950,-0.014659
1000.0,0.950,0.046267
1000.0,0.950,-0.045410
1000.0,0.950,0.014643
1000.0,0.950,-0.009289
1000.0,0.950,0.114593
1000.0,0.950,0.055033
1000.0,0.950,-0.038879
1000.0,0.950,-0.090456
1000.0,0.950,0.172446
1000.0,0.950,0.038226
1000.0,0.950,0.021514
1000.0,0.950,0.037559
1000.0,0.950,0.071634
1000.0,0.950,0.039863
1000.0,0.950,-0.066866
1000.0,0.950,0.064528
1000.0,0.950,-0.002199
1000.0,0.950,-0.022560
1000.0,0.850,0.137379
1000.0,0.850,-0.017322
1000.0,0.850,-0.006356
1000.0,0.850,-0.006510
1000.0,0.850,0.055038
1000.0,0.850,0.000034
1000.0,0.850,-0.000313
1000.0,0.850,-0.032486
1000.0,0.850,0.010383
1000.0,0.850,0.077284
1000.0,0.850,0.018582
1000.0,0.850,-0.011230
1000.0,0.850,0.009992
1000.0,0.850,0.059029
1000.0,0.850,0.065888
1000.0,0.850,0.038124
1000.0,0.850,0.045880
1000.0,0.850,-0.060253
1000.0,0.850,-0.060703
1000.0,0.850,-0.032044
1000.0,0.850,0.012531
1000.0,0.850,-0.007636
1000.0,0.850,0.036646
1000.0,0.850,0.053582
1000.0,0.850,-0.055647
1000.0,0.850,0.077592
1000.0,0.850,0.019029
1000.0,0.850,0.042425
1000.0,0.850,0.066290
1000.0,0.850,0.029503
1000.0,0.850,0.047794
1000.0,0.850,0.052041
1000.0,0.850,-0.030739
1000.0,0.850,0.053576
1000.0,0.850,0.082500
1000.0,0.850,-0.014292
1000.0,0.850,0.084219
1000.0,0.850,0.066882
1000.0,0.850,-0.002179
1000.0,0.850,0.037560
1000.0,0.850,0.028592
1000.0,0.850,0.001787
1000.0,0.850,-0.055410
1000.0,0.850,0.018861
1000.0,0.850,0.039744
1000.0,0.850,-0.013378
1000.0,0.850,0.038218
1000.0,0.850,0.049281
1000.0,0.850,0.034141
1000.0,0.850,0.008520
1000.0,0.850,0.009761
1000.0,0.850,-0.027810
1000.0,0.850,0.019176
1000.0,0.850,-0.009203
1000.0,0.850,0.019335
1000.0,0.850,0.079934
1000.0,0.850,0.046795
1000.0,0.850,0.084918
1000.0,0.850,0.007657
1000.0,0.850,0.031668
1000.0,0.850,0.041911
1000.0,0.850,-0.010779
1000.0,0.850,0.030803
1000.0,0.850,0.006907
1000.0,0.850,0.024583
1000.0,0.850,0.006349
1000.0,0.850,0.000623
1000.0,0.850,-0.002988
1000.0,0.850,-0.008544
1000.0,0.850,-0.007928
1000.0,0.850,0.020722
1000.0,0.850,-0.003113
1000.0,0.850,-0.030259
1000.0,0.850,0.045866
1000.0,0.850,-0.029851
1000.0,0.850,-0.030119
1000.0,0.850,0.012443
1000.0,0.850,0.001523
1000.0,0.850,-0.029664
1000.0,0.850,0.035451
1000.0,0.850,0.052173
1000.0,0.850,-0.035415
1000.0,0.850,0.084149
1000.0,0.850,0.052194
1000.0,0.850,0.018670
1000.0,0.850,0.025398
1000.0,0.850,0.005832
1000.0,0.850,0.063676
1000.0,0.850,0.081165
1000.0,0.850,-0.005750
1000.0,0.850,0.043371
1000.0,0.850,0.002652
1000.0,0.850,-0.024367
1000.0,0.850,0.031477
1000.0,0.850,0.049474
1000.0,0.850,0.007681
1000.0,0.850,0.043527
1000.0,0.850,0.004253
1000.0,0.850,0.042579
1000.0,0.850,0.082023
1000.0,0.903,0.180069
1000.0,0.903,0.035389
1000.0,0.903,-0.009876
1000.0,0.903,-0.026475
1000.0,0.903,0.069489
1000.0,0.903,0.040802
1000.0,0.903,0.024730
1000.0,0.903,0.003768
1000.0,0.903,-0.023471
1000.0,0.903,0.061661
1000.0,0.903,-0.038157
1000.0,0.903,0.049236
1000.0,0.903,0.010637
1000.0,0.903,0.122334
1000.0,0.903,0.020359
1000.0,0.903,0.083693
1000.0,0.903,0.067527
1000.0,0.903,-0.090455
1000.0,0.903,-0.029441
1000.0,0.903,-0.007941
1000.0,0.903,0.024836
1000.0,0.903,-0.029341
1000.0,0.903,0.071003
1000.0,0.903,-0.016842
1000.0,0.903,-0.061390
1000.0,0.903,0.066907
1000.0,0.903,0.003079
1000.0,0.903,0.136479
1000.0,0.903,0.049108
1000.0,0.903,0.068344
1000.0,0.903,0.040172
1000.0,0.903,-0.003617
1000.0,0.903,-0.043748
1000.0,0.903,0.166192
1000.0,0.903,0.079989
1000.0,0.903,-0.038726
1000.0,0.903,0.074559
1000.0,0.903,0.017654
1000.0,0.903,0.028671
1000.0,0.903,0.111593
1000.0,0.903,-0.010061
1000.0,0.903,-0.003580
1000.0,0.903,-0.038457
1000.0,0.903,0.050228
1000.0,0.903,0.100603
1000.0,0.903,-0.019612
1000.0,0.903,0.014300
1000.0,0.903,0.032077
1000.0,0.903,0.149131
1000.0,0.903,0.047206
1000.0,0.903,-0.009866
1000.0,0.903,-0.049969
1000.0,0.903,-0.009006
1000.0,0.903,-0.014028
1000.0,0.903,0.060726
1000.0,0.903,0.079707
1000.0,0.903,0.091056
1000.0,0.903,0.052461
1000.0,0.903,0.062846
1000.0,0.903,0.059886
1000.0,0.903,0.054128
1000.0,0.903,-0.016793
1000.0,0.903,0.091699
1000.0,0.903,-0.018313
1000.0,0.903,-0.002989
1000.0,0.903,0.018211
1000.0,0.903,0.023382
1000.0,0.903,0.052573
1000.0,0.903,-0.014140
1000.0,0.903,0.069432
1000.0,0.903,0.004339
1000.0,0.903,0.011229
1000.0,0.903,-0.040776
1000.0,0.903,0.015620
1000.0,0.903,0.040007
1000.0,0.903,0.064459
1000.0,0.903,0.036405
1000.0,0.903,0.053845
1000.0,0.903,-0.023166
1000.0,0.903,0.088881
1000.0,0.903,0.017612
1000.0,0.903,-0.062480
1000.0,0.903,0.088248
1000.0,0.903,0.055475
1000.0,0.903,0.087089
1000.0,0.903,0.013946
1000.0,0.903,0.027047
1000.0,0.903,0.017863
1000.0,0.903,0.057708
1000.0,0.903,0.027732
1000.0,0.903,0.071136
1000.0,0.903,-0.023603
1000.0,0.903,0.002922
1000.0,0.903,0.088520
1000.0,0.903,0.109011
1000.0,0.903,-0.005250
1000.0,0.903,0.025707
1000.0,0.903,-0.020011
1000.0,0.903,0.067514
1000.0,0.903,0.147256
1000.0,0.950,0.213160
1000.0,0.950,0.034193
1000.0,0.950,0.011398
1000.0,0.950,0.046108
1000.0,0.950,0.079835
1000.0,0.950,0.036608
1000.0,0.950,-0.010506
1000.0,0.950,-0.000473
1000.0,0.950,-0.038931
1000.0,0.950,0.088119
1000.0,0.950,-0.008659
1000.0,0.950,0.049044
1000.0,0.950,0.015441
1000.0,0.950,0.123837
1000.0,0.950,0.056496
1000.0,0.950,0.118854
1000.0,0.950,0.033714
1000.0,0.950,-0.088896
1000.0,0.950,-0.007583
1000.0,0.950,-0.012115
1000.0,0.950,-0.034288
1000.0,0.950,-0.029007
1000.0,0.950,0.053740
1000.0,0.950,0.034025
1000.0,0.950,-0.024386
1000.0,0.950,0.054936
1000.0,0.950,-0.048569
1000.0,0.950,0.171110
1000.0,0.950,-0.003900
1000.0,0.950,0.047725
1000.0,0.950,0.016802
1000.0,0.950,0.003391
1000.0,0.950,-0.105993
1000.0,0.950,0.183954
1000.0,0.950,0.083520
1000.0,0.950,-0.014181
1000.0,0.950,0.110404
1000.0,0.950,0.032953
1000.0,0.950,0.014954
1000.0,0.950,0.091155
1000.0,0.950,0.039261
1000.0,0.950,0.011805
1000.0,0.950,-0.031818
1000.0,0.950,0.074914
1000.0,0.950,0.082476
1000.0,0.950,-0.052538
1000.0,0.950,0.046393
1000.0,0.950,0.015107
1000.0,0.950,0.168335
1000.0,0.950,0.062681
1000.0,0.950,-0.023159
1000.0,0.950,-0.064693
1000.0,0.950,-0.027870
1000.0,0.950,-0.023139
1000.0,0.950,0.102008
1000.0,0.950,0.076345
1000.0,0.950,0.084862
1000.0,0.950,0.038136
1000.0,0.950,0.100205
1000.0,0.950,0.050884
1000.0,0.950,0.069774
1000.0,0.950,-0.016416
1000.0,0.950,0.046563
1000.0,0.950,0.024424
1000.0,0.950,0.087074
1000.0,0.950,0.047383
1000.0,0.950,0.011359
1000.0,0.950,0.053123
1000.0,0.950,0.037878
1000.0,0.950,0.154307
1000.0,0.950,-0.049284
1000.0,0.950,0.027837
1000.0,0.950,-0.044127
1000.0,0.950,0.008705
1000.0,0.950,0.012468
1000.0,0.950,0.135813
1000.0,0.950,0.011889
1000.0,0.950,0.035428
1000.0,0.950,-0.123791
1000.0,0.950,0.059029
1000.0,0.950,0.017435
1000.0,0.950,-0.149011
1000.0,0.950,0.172259
1000.0,0.950,0.066433
1000.0,0.950,0.113180
1000.0,0.950,0.008678
1000.0,0.950,0.055442
1000.0,0.950,0.023544
1000.0,0.950,0.089708
1000.0,0.950,0.011779
1000.0,0.950,0.126494
1000.0,0.950,-0.046497
1000.0,0.950,-0.010350
1000.0,0.950,0.111892
1000.0,0.950,0.037981
1000.0,0.950,-0.014270
1000.0,0.950,0.022158
1000.0,0.950,-0.051813
1000.0,0.950,0.079468
1000.0,0.950,0.128585
1000.0,0.850,0.076413
1000.0,0.850,0.039079
1000.0,0.850,0.026811
1000.0,0.850,-0.031279
1000.0,0.850,0.076176
1000.0,0.850,0.076712
1000.0,0.850,-0.010469
1000.0,0.850,-0.085175
1000.0,0.850,0.029733
1000.0,0.850,0.008817
1000.0,0.850,0.014607
1000.0,0.850,0.065714
1000.0,0.850,-0.016239
1000.0,0.850,0.019116
1000.0,0.850,-0.045479
1000.0,0.850,0.033960
1000.0,0.850,-0.016934
1000.0,0.850,0.074849
1000.0,0.850,0.012012
1000.0,0.850,-0.024246
1000.0,0.850,0.044150
1000.0,0.850,0.025714
1000.0,0.850,-0.020191
1000.0,0.850,0.076844
1000.0,0.850,-0.007926
1000.0,0.850,0.075087
1000.0,0.850,0.030723
1000.0,0.850,0.031759
1000.0,0.850,-0.063615
1000.0,0.850,0.029318
1000.0,0.850,-0.012335
1000.0,0.850,0.008299
1000.0,0.850,0.033160
1000.0,0.850,-0.073368
1000.0,0.850,-0.004305
1000.0,0.850,-0.006799
1000.0,0.850,-0.026309
1000.0,0.850,0.012406
1000.0,0.850,0.025015
1000.0,0.850,-0.047671
1000.0,0.850,0.052955
1000.0,0.850,-0.006498
1000.0,0.850,0.058346
1000.0,0.850,0.033281
1000.0,0.850,0.030907
1000.0,0.850,-0.011142
1000.0,0.850,0.016484
1000.0,0.850,0.035799
1000.0,0.850,0.012273
1000.0,0.850,0.053463
1000.0,0.850,-0.010156
1000.0,0.850,0.029467
1000.0,0.850,-0.057436
1000.0,0.850,0.009684
1000.0,0.850,0.029468
1000.0,0.850,0.031465
1000.0,0.850,0.015782
1000.0,0.850,-0.030205
1000.0,0.850,-0.023481
1000.0,0.850,-0.008407
1000.0,0.850,0.045869
1000.0,0.850,-0.049162
1000.0,0.850,-0.031603
1000.0,0.850,-0.090470
1000.0,0.850,-0.007984
1000.0,0.850,0.040515
1000.0,0.850,-0.015432
1000.0,0.850,-0.019156
1000.0,0.850,-0.016045
1000.0,0.850,0.035589
1000.0,0.850,-0.056858
1000.0,0.850,0.046622
1000.0,0.850,-0.077451
1000.0,0.850,-0.012581
1000.0,0.850,0.057439
1000.0,0.850,0.016981
1000.0,0.850,0.017763
1000.0,0.850,0.015870
1000.0,0.850,-0.002831
1000.0,0.850,0.038699
1000.0,0.850,0.004070
1000.0,0.850,0.005429
1000.0,0.850,-0.013311
1000.0,0.850,0.057498
1000.0,0.850,-0.013031
1000.0,0.850,0.034949
1000.0,0.850,-0.043492
1000.0,0.850,-0.015075
1000.0,0.850,0.007961
1000.0,0.850,0.016276
1000.0,0.850,-0.005279
1000.0,0.850,-0.003438
1000.0,0.850,0.047067
1000.0,0.850,0.055556
1000.0,0.850,0.016764
1000.0,0.850,0.051977
1000.0,0.850,0.003455
1000.0,0.850,-0.015041
1000.0,0.850,0.069326
1000.0,0.850,0.017152
1000.0,0.903,0.035577
1000.0,0.903,-0.017530
1000.0,0.903,-0.037775
1000.0,0.903,-0.030275
1000.0,0.903,0.091452
1000.0,0.903,0.086781
1000.0,0.903,0.006807
1000.0,0.903,-0.109104
1000.0,0.903,0.001673
1000.0,0.903,0.029597
1000.0,0.903,0.010555
1000.0,0.903,-0.032627
1000.0,0.903,-0.047216
1000.0,0.903,-0.014690
1000.0,0.903,-0.108731
1000.0,0.903,0.106473
1000.0,0.903,0.006330
1000.0,0.903,0.037661
1000.0,0.903,-0.019179
1000.0,0.903,-0.002868
1000.0,0.903,-0.023204
1000.0,0.903,0.079452
1000.0,0.903,-0.008379
1000.0,0.903,0.040365
1000.0,0.903,0.005402
1000.0,0.903,0.098858
1000.0,0.903,0.037605
1000.0,0.903,0.015408
1000.0,0.903,-0.056226
1000.0,0.903,0.051144
1000.0,0.903,-0.001581
1000.0,0.903,-0.027535
1000.0,0.903,0.024001
1000.0,0.903,-0.072815
1000.0,0.903,-0.057199
1000.0,0.903,-0.020828
1000.0,0.903,-0.032903
1000.0,0.903,0.010058
1000.0,0.903,0.007531
1000.0,0.903,-0.065786
1000.0,0.903,0.023626
1000.0,0.903,-0.032855
1000.0,0.903,0.028092
1000.0,0.903,0.048710
1000.0,0.903,-0.057977
1000.0,0.903,0.070140
1000.0,0.903,0.005969
1000.0,0.903,0.035211
1000.0,0.903,-0.000415
1000.0,0.903,0.024332
1000.0,0.903,-0.041228
1000.0,0.903,0.037340
1000.0,0.903,-0.035410
1000.0,0.903,-0.023849
1000.0,0.903,0.014562
1000.0,0.903,0.022498
1000.0,0.903,-0.002122
1000.0,0.903,-0.054980
1000.0,0.903,0.014881
1000.0,0.903,0.013957
1000.0,0.903,0.001654
1000.0,0.903,-0.075467
1000.0,0.903,0.001080
1000.0,0.903,-0.091967
1000.0,0.903,-0.011905
1000.0,0.903,0.026185
1000.0,0.903,0.037845
1000.0,0.903,-0.038623
1000.0,0.903,-0.031846
1000.0,0.903,-0.020289
1000.0,0.903,-0.072459
1000.0,0.903,0.038127
1000.0,0.903,-0.103918
1000.0,0.903,-0.003691
1000.0,0.903,0.104028
1000.0,0.903,0.033281
1000.0,0.903,0.013744
1000.0,0.903,-0.011773
1000.0,0.903,0.081402
1000.0,0.903,-0.029054
1000.0,0.903,-0.017604
1000.0,0.903,-0.001386
1000.0,0.903,-0.049800
1000.0,0.903,0.071439
1000.0,0.903,-0.007407
1000.0,0.903,0.068682
1000.0,0.903,-0.058034
1000.0,0.903,-0.054060
1000.0,0.903,0.098905
1000.0,0.903,0.014568
1000.0,0.903,-0.012968
1000.0,0.903,0.020467
1000.0,0.903,-0.013631
1000.0,0.903,0.064473
1000.0,0.903,0.015069
1000.0,0.903,0.060006
1000.0,0.903,0.039933
1000.0,0.903,-0.037624
1000.0,0.903,0.047707
1000.0,0.903,0.067223
1000.0,0.950,0.051918
1000.0,0.950,-0.053494
1000.0,0.950,-0.008064
1000.0,0.950,-0.040877
1000.0,0.950,0.035749
1000.0,0.950,0.098523
1000.0,0.950,0.024679
1000.0,0.950,-0.076575
1000.0,0.950,0.057281
1000.0,0.950,-0.015029
1000.0,0.950,0.040083
1000.0,0.950,-0.091850
1000.0,0.950,-0.092764
1000.0,0.950,-0.033102
1000.0,0.950,-0.085755
1000.0,0.950,0.114343
1000.0,0.950,-0.016926
1000.0,0.950,-0.015336
1000.0,0.950,-0.031436
1000.0,0.950,-0.017878
1000.0,0.950,-0.024509
1000.0,0.950,0.082502
1000.0,0.950,0.063518
1000.0,0.950,0.048773
1000.0,0.950,-0.009915
1000.0,0.950,0.092035
1000.0,0.950,0.018643
1000.0,0.950,-0.021375
1000.0,0.950,-0.040689
1000.0,0.950,0.057506
1000.0,0.950,0.036422
1000.0,0.950,-0.026647
1000.0,0.950,0.081849
1000.0,0.950,-0.076924
1000.0,0.950,0.012264
1000.0,0.950,-0.005244
1000.0,0.950,-0.035533
1000.0,0.950,0.022229
1000.0,0.950,0.041848
1000.0,0.950,-0.040086
1000.0,0.950,-0.007110
1000.0,0.950,-0.060141
1000.0,0.950,0.056100
1000.0,0.950,0.111894
1000.0,0.950,-0.025564
1000.0,0.950,0.083349
1000.0,0.950,-0.036574
1000.0,0.950,-0.021191
1000.0,0.950,-0.005049
1000.0,0.950,0.043727
1000.0,0.950,-0.015542
1000.0,0.950,0.006331
1000.0,0.950,-0.005479
1000.0,0.950,-0.010686
1000.0,0.950,-0.052943
1000.0,0.950,0.055170
1000.0,0.950,0.024453
1000.0,0.950,-0.062367
1000.0,0.950,0.039625
1000.0,0.950,0.002112
1000.0,0.950,-0.062011
1000.0,0.950,-0.135153
1000.0,0.950,-0.059744
1000.0,0.950,-0.092793
1000.0,0.950,0.031499
1000.0,0.950,0.050151
1000.0,0.950,0.027094
1000.0,0.950,-0.051267
1000.0,0.950,-0.055446
1000.0,0.950,0.009942
1000.0,0.950,-0.125392
1000.0,0.950,0.082571
1000.0,0.950,-0.074188
1000.0,0.950,0.008526
1000.0,0.950,0.074282
1000.0,0.950,0.053525
1000.0,0.950,-0.011463
1000.0,0.950,-0.031392
1000.0,0.950,0.132110
1000.0,0.950,-0.014792
1000.0,0.950,-0.029218
1000.0,0.950,0.030992
1000.0,0.950,-0.046404
1000.0,0.950,0.018907
1000.0,0.950,-0.013018
1000.0,0.950,0.064259
1000.0,0.950,-0.085595
1000.0,0.950,-0.066930
1000.0,0.950,0.114519
1000.0,0.950,0.007049
1000.0,0.950,-0.042985
1000.0,0.950,0.016726
1000.0,0.950,0.028516
1000.0,0.950,0.109047
1000.0,0.950,0.012385
1000.0,0.950,0.095965
1000.0,0.950,0.051737
1000.0,0.950,0.003603
1000.0,0.950,0.023158
1000.0,0.950,0.054990
1000.0,0.850,-0.006477
1000.0,0.850,0.035614
1000.0,0.850,-0.067381
1000.0,0.850,0.025132
1000.0,0.850,0.053582
1000.0,0.850,0.023382
1000.0,0.850,0.050251
1000.0,0.850,0.035101
1000.0,0.850,-0.034163
1000.0,0.850,0.032359
1000.0,0.850,-0.012224
1000.0,0.850,-0.016169
1000.0,0.850,0.002516
1000.0,0.850,0.016731
1000.0,0.850,-0.012178
1000.0,0.850,-0.073496
1000.0,0.850,0.029054
1000.0,0.850,0.015779
1000.0,0.850,0.024985
1000.0,0.850,-0.034029
1000.0,0.850,0.032416
1000.0,0.850,0.060589
1000.0,0.850,0.051785
1000.0,0.850,-0.049164
1000.0,0.850,-0.030359
1000.0,0.850,-0.036244
1000.0,0.850,-0.027328
1000.0,0.850,0.008662
1000.0,0.850,-0.026775
1000.0,0.850,0.059343
1000.0,0.850,0.074132
1000.0,0.850,-0.075694
1000.0,0.850,0.070527
1000.0,0.850,0.054529
1000.0,0.850,0.009191
1000.0,0.850,0.021941
1000.0,0.850,0.013310
1000.0,0.850,0.058510
1000.0,0.850,-0.033420
1000.0,0.850,0.032216
1000.0,0.850,0.039861
1000.0,0.850,-0.061251
1000.0,0.850,-0.042817
1000.0,0.850,0.021262
1000.0,0.850,-0.021845
1000.0,0.850,0.031473
1000.0,0.850,0.010985
1000.0,0.850,-0.020278
1000.0,0.850,0.005039
1000.0,0.850,0.000056
1000.0,0.850,0.011432
1000.0,0.850,-0.036372
1000.0,0.850,0.045204
1000.0,0.850,-0.036962
1000.0,0.850,0.021257
1000.0,0.850,0.056821
1000.0,0.850,0.041265
1000.0,0.850,0.002137
1000.0,0.850,-0.023055
1000.0,0.850,0.071388
1000.0,0.850,-0.012402
1000.0,0.850,-0.039500
1000.0,0.850,0.062637
1000.0,0.850,-0.025916
1000.0,0.850,-0.028583
1000.0,0.850,0.016358
1000.0,0.850,-0.056106
1000.0,0.850,-0.052873
1000.0,0.850,0.008069
1000.0,0.850,-0.003901
1000.0,0.850,0.009328
1000.0,0.850,-0.027254
1000.0,0.850,-0.006171
1000.0,0.850,0.030158
1000.0,0.850,-0.043152
1000.0,0.850,0.010285
1000.0,0.850,0.011703
1000.0,0.850,-0.028255
1000.0,0.850,-0.050831
1000.0,0.850,0.017735
1000.0,0.850,0.041238
1000.0,0.850,-0.044011
1000.0,0.850,0.016357
1000.0,0.850,0.022942
1000.0,0.850,0.003997
1000.0,0.850,0.022081
1000.0,0.850,-0.066432
1000.0,0.850,0.091880
1000.0,0.850,-0.019992
1000.0,0.850,-0.019640
1000.0,0.850,-0.004867
1000.0,0.850,0.037313
1000.0,0.850,0.017847
1000.0,0.850,0.061461
1000.0,0.850,-0.027072
1000.0,0.850,-0.055660
1000.0,0.850,-0.072245
1000.0,0.850,0.005642
1000.0,0.850,-0.066805
1000.0,0.850,-0.012394
1000.0,0.903,-0.040639
1000.0,0.903,0.051111
1000.0,0.903,-0.058329
1000.0,0.903,0.020304
1000.0,0.903,0.078158
1000.0,0.903,0.029100
1000.0,0.903,0.035486
1000.0,0.903,-0.005338
1000.0,0.903,-0.022003
1000.0,0.903,0.007540
1000.0,0.903,0.002401
1000.0,0.903,0.008055
1000.0,0.903,0.000706
1000.0,0.903,-0.037350
1000.0,0.903,0.010818
1000.0,0.903,-0.049756
1000.0,0.903,-0.007488
1000.0,0.903,0.025345
1000.0,0.903,0.014659
1000.0,0.903,-0.029591
1000.0,0.903,0.024630
1000.0,0.903,0.041784
1000.0,0.903,0.101966
1000.0,0.903,-0.086222
1000.0,0.903,0.019040
1000.0,0.903,-0.038332
1000.0,0.903,-0.005551
1000.0,0.903,-0.027994
1000.0,0.903,-0.085195
1000.0,0.903,0.001049
1000.0,0.903,0.071419
1000.0,0.903,-0.059699
1000.0,0.903,0.084073
1000.0,0.903,0.108463
1000.0,0.903,-0.040644
1000.0,0.903,-0.002921
1000.0,0.903,0.034994
1000.0,0.903,0.065593
1000.0,0.903,-0.031978
1000.0,0.903,0.003486
1000.0,0.903,0.046084
1000.0,0.903,-0.044743
1000.0,0.903,0.062250
1000.0,0.903,0.012404
1000.0,0.903,0.010095
1000.0,0.903,0.067916
1000.0,0.903,-0.013714
1000.0,0.903,-0.029495
1000.0,0.903,0.001761
1000.0,0.903,-0.040997
1000.0,0.903,-0.006725
1000.0,0.903,-0.072593
1000.0,0.903,0.016902
1000.0,0.903,-0.025805
1000.0,0.903,0.029682
1000.0,0.903,0.067186
1000.0,0.903,0.120203
1000.0,0.903,-0.005995
1000.0,0.903,-0.028128
1000.0,0.903,0.096461
1000.0,0.903,0.032970
1000.0,0.903,-0.015311
1000.0,0.903,0.058805
1000.0,0.903,-0.058278
1000.0,0.903,0.001898
1000.0,0.903,0.035501
1000.0,0.903,0.021845
